sale_price,sqft,bedrooms,bathrooms,neighborhood,neighborhood_score,year_built,garage,pool,sale_date,property_type,price_per_sqft,property_age,age_category,total_rooms,luxury_score,sale_month,sale_quarter,sale_year,is_weekend_sale
874786.46,2571.0,3,2.4,Downtown,0.9,1960,1,0,2022-03-23,Townhouse,340.25144301828084,66,Historic,5.4,5.5,3,1,2022,0
714037.49,2378.0,3,2.8,Industrial,0.4,2015,0,1,2021-07-12,Townhouse,300.26807821698907,11,Modern,5.8,4.0,7,3,2021,0
708256.45,1941.0,2,1.7,Suburbs,0.7,1952,1,1,2024-01-16,Condo,364.89255538382275,74,Historic,3.7,6.5,1,1,2024,0
656210.52,1322.0,4,3.5,Hillside,0.95,1964,2,0,2022-04-29,Single Family,496.37709531013616,62,Historic,7.5,6.75,4,2,2022,0
556104.42,788.0,3,2.5,Riverside,0.85,2008,0,1,2020-02-11,Multi-Family,705.7162690355331,18,Modern,5.5,6.25,2,1,2020,0
670122.36,1642.0,3,2.1,Suburbs,0.7,2013,1,0,2020-06-26,Condo,408.1134957369062,13,Modern,5.1,4.5,6,2,2020,0
793947.39,2685.0,2,1.6,Riverside,0.85,1996,0,0,2020-01-04,Single Family,295.6973519553073,30,Vintage,3.6,4.25,1,1,2020,1
718434.28,2171.0,3,2.5,Downtown,0.9,1951,3,0,2020-11-05,Multi-Family,330.92320589590054,75,Historic,5.5,7.5,11,4,2020,0
685965.66,1003.0,5,4.4,Hillside,0.95,1979,1,0,2022-03-09,Single Family,683.9139182452642,47,Vintage,9.4,5.75,3,1,2022,0
718963.56,2138.0,3,2.9,Suburbs,0.7,1987,2,0,2023-01-08,Condo,336.2785594013097,39,Vintage,5.9,5.5,1,1,2023,1
696815.58,2308.0,3,3.1,Riverside,0.85,1954,3,0,2020-03-01,Multi-Family,301.9131629116118,72,Historic,6.1,7.25,3,1,2020,1
656792.23,1292.0,3,3.1,Riverside,0.85,1955,2,0,2023-04-11,Single Family,508.3531191950464,71,Historic,6.1,6.25,4,2,2023,0
746000.6,2122.0,4,3.1,Riverside,0.85,1954,1,0,2021-01-12,Single Family,351.5554194156456,72,Historic,7.1,5.25,1,1,2021,0
739220.75,2046.0,3,2.5,Suburbs,0.7,1961,1,0,2023-11-11,Single Family,361.3004643206256,65,Historic,5.5,4.5,11,4,2023,1
417722.15,1085.0,2,1.8,Industrial,0.4,1953,2,0,2022-07-31,Condo,384.99737327188944,73,Historic,3.8,4.0,7,3,2022,1
781483.07,2286.0,3,2.4,Downtown,0.9,1973,1,0,2023-12-27,Condo,341.8561111111111,53,Historic,5.4,5.5,12,4,2023,0
810330.67,2448.0,3,2.0,Hillside,0.95,1974,2,0,2021-05-29,Multi-Family,331.01743055555556,52,Historic,5.0,6.75,5,2,2021,1
839163.18,2866.0,4,3.3,Riverside,0.85,1975,2,0,2020-01-03,Townhouse,292.799434752268,51,Historic,7.3,6.25,1,1,2020,0
873981.03,2843.0,4,2.9,Suburbs,0.7,2004,2,0,2021-04-21,Single Family,307.4150650721069,22,Vintage,6.9,5.5,4,2,2021,0
573398.96,1998.0,3,2.6,Riverside,0.85,1995,0,0,2023-01-11,Single Family,286.9864664664664,31,Vintage,5.6,4.25,1,1,2023,0
543879.64,1249.0,1,1.8,Suburbs,0.7,1995,1,0,2020-02-28,Single Family,435.45207365892713,31,Vintage,2.8,4.5,2,1,2020,0
779116.97,2412.0,5,3.8,Industrial,0.4,1992,1,1,2022-11-24,Condo,323.01698590381426,34,Vintage,8.8,5.0,11,4,2022,0
801561.62,2411.0,3,2.7,Riverside,0.85,2009,3,0,2020-11-04,Single Family,332.46023226876815,17,Modern,5.7,7.25,11,4,2020,0
850840.21,2412.0,3,2.9,Riverside,0.85,1982,1,0,2023-11-24,Multi-Family,352.75298922056385,44,Vintage,5.9,5.25,11,4,2023,0
826776.5,2456.0,3,2.7,Suburbs,0.7,1986,1,0,2023-04-17,Condo,336.6353827361564,40,Vintage,5.7,4.5,4,2,2023,0
744867.14,2908.0,2,1.8,Suburbs,0.7,1961,2,0,2020-06-02,Condo,256.1441334250344,65,Historic,3.8,5.5,6,2,2020,0
787931.07,2763.0,4,3.2,Industrial,0.4,1970,1,0,2021-11-08,Condo,285.17230184581973,56,Historic,7.2,3.0,11,4,2021,0
767637.58,2521.0,4,3.0,Riverside,0.85,1962,2,0,2021-01-03,Townhouse,304.49725505751684,64,Historic,7.0,6.25,1,1,2021,1
729880.5,1747.0,3,2.9,Hillside,0.95,1982,2,0,2022-12-27,Condo,417.7907842014883,44,Vintage,5.9,6.75,12,4,2022,0
919247.29,2607.0,3,2.1,Downtown,0.9,2019,0,0,2023-10-24,Townhouse,352.6073225930188,7,Modern,5.1,4.5,10,4,2023,0
700206.19,1611.0,3,2.9,Hillside,0.95,1986,1,0,2020-10-03,Single Family,434.6407138423339,40,Vintage,5.9,5.75,10,4,2020,1
719826.23,2065.0,3,2.5,Hillside,0.95,1965,1,0,2021-11-11,Condo,348.5841307506053,61,Historic,5.5,5.75,11,4,2021,0
573974.07,506.0,3,3.5,Hillside,0.95,2020,0,0,2020-03-29,Multi-Family,1134.3361067193675,6,Modern,6.5,4.75,3,1,2020,1
794574.63,2549.0,3,2.9,Suburbs,0.7,1950,2,0,2023-07-06,Multi-Family,311.7201373087485,76,Historic,5.9,5.5,7,3,2023,0
538024.15,709.0,3,2.5,Suburbs,0.7,2002,1,1,2020-08-24,Single Family,758.8492947813822,24,Vintage,5.5,6.5,8,3,2020,0
580856.37,1622.0,2,2.1,Hillside,0.95,1977,1,1,2020-11-07,Condo,358.1112022194821,49,Vintage,4.1,7.75,11,4,2020,1
859901.06,2871.0,5,3.3,Suburbs,0.7,2002,1,0,2020-07-08,Multi-Family,299.51273423894116,24,Vintage,8.3,4.5,7,3,2020,0
781480.12,2051.0,3,2.2,Riverside,0.85,1993,2,0,2023-11-26,Multi-Family,381.0239492930278,33,Vintage,5.2,6.25,11,4,2023,1
680819.12,1137.0,2,2.3,Downtown,0.9,2016,2,0,2021-12-29,Multi-Family,598.7855057167986,10,Modern,4.3,6.5,12,4,2021,0
716780.04,1427.0,3,2.5,Hillside,0.95,1988,1,0,2023-06-01,Townhouse,502.2985564120533,38,Vintage,5.5,5.75,6,2,2023,0
709441.38,2543.0,4,2.7,Suburbs,0.7,1959,3,0,2020-01-15,Townhouse,278.9781281950452,67,Historic,6.7,6.5,1,1,2020,0
716971.22,1415.0,4,3.1,Suburbs,0.7,2000,1,1,2023-05-02,Townhouse,506.69344169611304,26,Vintage,7.1,6.5,5,2,2023,0
741509.89,2173.0,1,1.0,Riverside,0.85,1963,3,0,2022-02-04,Multi-Family,341.2378693051082,63,Historic,2.0,7.25,2,1,2022,0
732714.47,2036.0,4,3.3,Riverside,0.85,1955,3,1,2022-11-19,Multi-Family,359.879405697446,71,Historic,7.3,9.25,11,4,2022,1
664757.69,1478.0,2,1.8,Downtown,0.9,1988,1,1,2021-04-04,Condo,449.76839648173205,38,Vintage,3.8,7.5,4,2,2021,1
917577.03,3715.0,1,1.3,Industrial,0.4,1997,1,0,2023-04-05,Multi-Family,246.99247106325709,29,Vintage,2.3,3.0,4,2,2023,0
784733.11,2507.0,4,3.3,Industrial,0.4,1974,0,1,2022-04-11,Multi-Family,313.0167969684882,52,Historic,7.3,4.0,4,2,2022,0
531798.67,500.0,4,3.7,Industrial,0.4,1982,3,0,2023-06-12,Multi-Family,1063.59734,44,Vintage,7.7,5.0,6,2,2023,0
868056.93,2149.0,3,2.7,Downtown,0.9,2016,2,0,2023-06-23,Multi-Family,403.93528617961846,10,Modern,5.7,6.5,6,2,2023,0
670098.26,1470.0,3,2.7,Hillside,0.95,2014,1,0,2020-11-14,Single Family,455.84915646258503,12,Modern,5.7,5.75,11,4,2020,1
730565.05,2681.0,4,3.6,Industrial,0.4,1989,1,0,2020-01-07,Condo,272.4972211861246,37,Vintage,7.6,3.0,1,1,2020,0
537263.88,1365.0,4,3.2,Industrial,0.4,1974,2,0,2020-03-26,Multi-Family,393.5999120879121,52,Historic,7.2,4.0,3,1,2020,0
762896.88,1908.0,4,2.9,Suburbs,0.7,2006,1,1,2023-09-13,Single Family,399.8411320754717,20,Vintage,6.9,6.5,9,3,2023,0
759239.59,2403.0,3,3.0,Suburbs,0.7,1981,1,0,2020-08-02,Townhouse,315.954885559717,45,Vintage,6.0,4.5,8,3,2020,1
950411.15,2692.0,5,4.0,Hillside,0.95,1995,0,0,2022-04-23,Single Family,353.05020430906393,31,Vintage,9.0,4.75,4,2,2022,1
625018.05,1039.0,5,4.0,Riverside,0.85,1953,2,0,2020-09-18,Townhouse,601.5573147256978,73,Historic,9.0,6.25,9,3,2020,0
634797.94,1732.0,2,1.7,Downtown,0.9,1972,2,0,2021-11-28,Single Family,366.5115127020785,54,Historic,3.7,6.5,11,4,2021,1
653574.98,1620.0,4,3.1,Industrial,0.4,1971,1,0,2023-07-31,Single Family,403.44134567901233,55,Historic,7.1,3.0,7,3,2023,0
677798.42,1477.0,3,2.9,Downtown,0.9,1982,0,0,2020-09-17,Single Family,458.9021123899797,44,Vintage,5.9,4.5,9,3,2020,0
919885.12,3412.0,3,2.9,Suburbs,0.7,1990,0,0,2020-02-25,Townhouse,269.60290738569756,36,Vintage,5.9,3.5,2,1,2020,0
796441.28,2323.0,3,2.8,Downtown,0.9,2011,2,0,2021-09-24,Townhouse,342.8503142488162,15,Modern,5.8,6.5,9,3,2021,0
517387.53,991.0,1,1.4,Suburbs,0.7,1987,0,0,2021-05-24,Townhouse,522.0863067608476,39,Vintage,2.4,3.5,5,2,2021,0
917430.1,2734.0,3,2.8,Downtown,0.9,2005,1,0,2023-12-05,Multi-Family,335.5633138258961,21,Vintage,5.8,5.5,12,4,2023,0
1065866.38,3697.0,4,3.3,Suburbs,0.7,2012,2,0,2021-03-19,Townhouse,288.30575601839325,14,Modern,7.3,5.5,3,1,2021,0
842821.88,2825.0,2,1.8,Downtown,0.9,2004,0,0,2023-03-01,Single Family,298.3440283185841,22,Vintage,3.8,4.5,3,1,2023,0
453373.99,784.0,3,3.0,Industrial,0.4,2000,1,0,2021-06-24,Townhouse,578.2831505102041,26,Vintage,6.0,3.0,6,2,2021,0
671943.85,1612.0,5,3.9,Industrial,0.4,2014,1,1,2021-09-14,Condo,416.8386166253102,12,Modern,8.9,5.0,9,3,2021,0
886181.9,3013.0,3,2.7,Hillside,0.95,2006,0,0,2020-09-19,Multi-Family,294.11944905409894,20,Vintage,5.7,4.75,9,3,2020,1
668158.57,1433.0,3,2.4,Downtown,0.9,1976,1,0,2023-12-10,Single Family,466.2655757152826,50,Historic,5.4,5.5,12,4,2023,1
813870.6,2355.0,3,2.4,Riverside,0.85,2006,1,0,2022-07-04,Condo,345.5926114649681,20,Vintage,5.4,5.25,7,3,2022,0
827752.16,2619.0,3,2.5,Hillside,0.95,2004,1,0,2023-09-05,Townhouse,316.05657121038564,22,Vintage,5.5,5.75,9,3,2023,0
727554.93,1258.0,3,2.4,Downtown,0.9,2021,0,0,2023-10-23,Single Family,578.3425516693164,5,Modern,5.4,4.5,10,4,2023,0
719978.44,1952.0,4,3.5,Riverside,0.85,1953,1,0,2021-07-08,Townhouse,368.8414139344262,73,Historic,7.5,5.25,7,3,2021,0
418728.9,500.0,3,2.2,Industrial,0.4,2014,1,0,2020-12-21,Single Family,837.4578,12,Modern,5.2,3.0,12,4,2020,0
574268.38,1180.0,4,3.3,Industrial,0.4,2005,1,0,2022-04-07,Multi-Family,486.6681186440678,21,Vintage,7.3,3.0,4,2,2022,0
684871.32,1797.0,3,2.6,Industrial,0.4,2002,0,0,2021-04-21,Single Family,381.11926544240396,24,Vintage,5.6,2.0,4,2,2021,0
533861.03,1001.0,3,2.1,Riverside,0.85,1993,1,0,2021-10-29,Townhouse,533.3277022977023,33,Vintage,5.1,5.25,10,4,2021,0
801791.9,3305.0,3,2.5,Suburbs,0.7,1965,1,0,2020-02-09,Townhouse,242.5996671709531,61,Historic,5.5,4.5,2,1,2020,1
599975.2,855.0,4,3.4,Downtown,0.9,1972,2,0,2023-09-08,Single Family,701.7253801169591,54,Historic,7.4,6.5,9,3,2023,0
699503.85,1647.0,3,2.7,Hillside,0.95,1980,1,0,2022-09-13,Condo,424.7139344262295,46,Vintage,5.7,5.75,9,3,2022,0
700909.13,1998.0,1,1.1,Hillside,0.95,1977,0,1,2022-09-07,Multi-Family,350.8053703703704,49,Vintage,2.1,6.75,9,3,2022,0
805713.57,3153.0,2,2.1,Industrial,0.4,1999,2,0,2022-03-15,Single Family,255.538715509039,27,Vintage,4.1,4.0,3,1,2022,0
431061.89,1998.0,2,1.9,Suburbs,0.7,1965,1,0,2020-12-20,Multi-Family,215.7466916916917,61,Historic,3.9,4.5,12,4,2020,1
844257.56,2930.0,2,1.9,Downtown,0.9,1990,0,0,2020-11-10,Townhouse,288.1425119453925,36,Vintage,3.9,4.5,11,4,2020,0
688202.37,2008.0,3,2.7,Downtown,0.9,1958,0,0,2021-03-22,Multi-Family,342.7302639442231,68,Historic,5.7,4.5,3,1,2021,0
533509.92,1214.0,1,1.5,Hillside,0.95,1951,2,0,2021-12-13,Multi-Family,439.46451400329494,75,Historic,2.5,6.75,12,4,2021,0
830096.18,2369.0,4,3.1,Hillside,0.95,1992,2,0,2020-06-11,Townhouse,350.39940059096665,34,Vintage,7.1,6.75,6,2,2020,0
776785.83,1519.0,3,2.4,Downtown,0.9,1998,2,0,2023-03-07,Condo,511.3797432521395,28,Vintage,5.4,6.5,3,1,2023,0
806494.25,2055.0,3,2.5,Hillside,0.95,1970,2,0,2023-06-18,Condo,392.45462287104624,56,Historic,5.5,6.75,6,2,2023,1
680395.36,1691.0,2,2.3,Downtown,0.9,1968,1,0,2022-06-03,Single Family,402.3627202838557,58,Historic,4.3,5.5,6,2,2022,0
691829.89,2090.0,4,3.5,Industrial,0.4,2006,1,0,2021-10-22,Single Family,331.0190861244019,20,Vintage,7.5,3.0,10,4,2021,0
738386.41,2529.0,1,1.0,Suburbs,0.7,2009,0,0,2023-08-15,Condo,291.96773823645714,17,Modern,2.0,3.5,8,3,2023,0
1026742.46,3268.0,3,2.4,Hillside,0.95,1968,1,0,2023-06-10,Single Family,314.18067931456545,58,Historic,5.4,5.75,6,2,2023,1
617760.09,1009.0,4,3.4,Downtown,0.9,2013,1,0,2020-08-03,Multi-Family,612.2498414271556,13,Modern,7.4,5.5,8,3,2020,0
899003.6,3706.0,3,2.3,Industrial,0.4,1984,2,0,2023-10-14,Townhouse,242.58057204533188,42,Vintage,5.3,4.0,10,4,2023,1
470558.68,500.0,2,1.7,Riverside,0.85,1982,2,1,2020-05-08,Single Family,941.11736,44,Vintage,3.7,8.25,5,2,2020,0
687271.06,1878.0,3,3.0,Industrial,0.4,2016,2,0,2023-04-12,Single Family,365.95903088391907,10,Modern,6.0,4.0,4,2,2023,0
871718.6,2470.0,4,3.1,Suburbs,0.7,1997,1,0,2023-02-24,Condo,352.9225101214575,29,Vintage,7.1,4.5,2,1,2023,0
787820.6,2224.0,5,4.3,Industrial,0.4,2009,1,0,2022-07-15,Townhouse,354.23588129496403,17,Modern,9.3,3.0,7,3,2022,0
682718.07,1501.0,4,3.7,Hillside,0.95,1994,1,1,2021-07-28,Single Family,454.84215189873413,32,Vintage,7.7,7.75,7,3,2021,0
822958.6,1833.0,3,2.4,Hillside,0.95,2017,2,0,2023-12-24,Single Family,448.96813966175665,9,Modern,5.4,6.75,12,4,2023,1
831805.85,1605.0,5,3.7,Riverside,0.85,2017,0,0,2024-01-09,Townhouse,518.2590965732087,9,Modern,8.7,4.25,1,1,2024,0
561535.54,1528.0,1,1.1,Downtown,0.9,1964,1,0,2020-10-09,Townhouse,367.4970811518325,62,Historic,2.1,5.5,10,4,2020,0
717782.39,2285.0,4,3.3,Riverside,0.85,1964,3,0,2020-06-22,Single Family,314.1279606126915,62,Historic,7.3,7.25,6,2,2020,0
617339.34,1445.0,2,1.8,Hillside,0.95,1972,2,0,2021-07-26,Condo,427.2244567474048,54,Historic,3.8,6.75,7,3,2021,0
831187.06,2719.0,1,1.3,Downtown,0.9,2009,2,0,2023-03-09,Multi-Family,305.6958661272527,17,Modern,2.3,6.5,3,1,2023,0
794414.02,2245.0,2,2.3,Downtown,0.9,1963,3,0,2023-06-04,Single Family,353.8592516703786,63,Historic,4.3,7.5,6,2,2023,1
825896.26,2650.0,3,2.8,Suburbs,0.7,1951,2,0,2023-10-16,Single Family,311.65896603773587,75,Historic,5.8,5.5,10,4,2023,0
938471.67,2503.0,4,3.4,Hillside,0.95,1992,2,0,2023-07-19,Townhouse,374.9387415101878,34,Vintage,7.4,6.75,7,3,2023,0
725806.94,1336.0,3,2.0,Downtown,0.9,2020,1,0,2023-11-29,Townhouse,543.2686676646706,6,Modern,5.0,5.5,11,4,2023,0
635260.93,1551.0,2,2.0,Suburbs,0.7,1965,1,0,2021-09-03,Multi-Family,409.5815151515152,61,Historic,4.0,4.5,9,3,2021,0
809386.79,2597.0,3,3.1,Suburbs,0.7,1977,1,0,2023-02-14,Single Family,311.6622217943781,49,Vintage,6.1,4.5,2,1,2023,0
831917.11,2488.0,5,3.1,Hillside,0.95,1981,0,0,2020-07-10,Townhouse,334.37182877813507,45,Vintage,8.1,4.75,7,3,2020,0
807474.26,1983.0,4,3.5,Downtown,0.9,2020,2,1,2020-05-02,Single Family,407.1983156833081,6,Modern,7.5,8.5,5,2,2020,1
690459.51,2093.0,3,2.6,Downtown,0.9,1951,0,0,2020-09-25,Townhouse,329.8898757763975,75,Historic,5.6,4.5,9,3,2020,0
882381.65,3022.0,5,3.7,Industrial,0.4,2021,2,0,2021-03-09,Multi-Family,291.98598610191925,5,Modern,8.7,4.0,3,1,2021,0
698192.58,1526.0,4,3.5,Downtown,0.9,1956,3,0,2020-05-07,Condo,457.5311795543905,70,Historic,7.5,7.5,5,2,2020,0
733431.52,2437.0,1,1.7,Suburbs,0.7,1987,1,0,2024-01-03,Multi-Family,300.9567172753385,39,Vintage,2.7,4.5,1,1,2024,0
666758.45,1838.0,1,1.4,Riverside,0.85,1997,0,0,2020-07-02,Single Family,362.76303046789985,29,Vintage,2.4,4.25,7,3,2020,0
730697.86,1825.0,2,1.8,Hillside,0.95,2022,1,0,2020-05-15,Single Family,400.3823890410959,4,New,3.8,5.75,5,2,2020,0
874324.76,2879.0,4,3.0,Riverside,0.85,1951,0,1,2024-01-27,Townhouse,303.6904341785342,75,Historic,7.0,6.25,1,1,2024,1
867717.14,2660.0,2,1.9,Downtown,0.9,1991,0,0,2023-05-23,Single Family,326.20945112781953,35,Vintage,3.9,4.5,5,2,2023,0
764546.02,2650.0,3,2.9,Suburbs,0.7,1991,2,1,2021-11-15,Single Family,288.50793207547173,35,Vintage,5.9,7.5,11,4,2021,0
794206.43,3044.0,1,1.1,Riverside,0.85,1969,1,0,2020-12-19,Single Family,260.9088140604468,57,Historic,2.1,5.25,12,4,2020,1
828874.97,2016.0,5,3.9,Hillside,0.95,1955,0,0,2023-03-21,Townhouse,411.1482986111111,71,Historic,8.9,4.75,3,1,2023,0
735334.73,2545.0,3,3.4,Industrial,0.4,1960,0,1,2022-06-04,Multi-Family,288.93309626719054,66,Historic,6.4,4.0,6,2,2022,1
785604.32,1751.0,5,4.3,Riverside,0.85,2018,2,0,2020-01-21,Townhouse,448.66037692747,8,Modern,9.3,6.25,1,1,2020,0
752232.72,2259.0,5,4.3,Industrial,0.4,2023,2,0,2021-10-14,Single Family,332.99367861885787,3,New,9.3,4.0,10,4,2021,0
655326.06,1895.0,3,1.0,Downtown,0.9,1989,2,0,2023-08-22,Condo,345.81850131926126,37,Vintage,4.0,6.5,8,3,2023,0
753055.75,1998.0,3,2.4,Downtown,0.9,1985,1,1,2021-03-10,Condo,376.9047797797798,41,Vintage,5.4,7.5,3,1,2021,0
752550.49,2476.0,1,1.2,Hillside,0.95,2000,1,0,2022-10-24,Multi-Family,303.93800080775446,26,Vintage,2.2,5.75,10,4,2022,0
609268.87,1345.0,5,3.7,Industrial,0.4,1996,2,0,2022-07-18,Multi-Family,452.9880074349442,30,Vintage,8.7,4.0,7,3,2022,0
899138.86,3673.0,3,3.1,Industrial,0.4,1966,2,0,2023-01-01,Multi-Family,244.79685815409746,60,Historic,6.1,4.0,1,1,2023,1
577752.33,1195.0,1,1.6,Hillside,0.95,1975,0,0,2022-07-09,Multi-Family,483.4747531380753,51,Historic,2.6,4.75,7,3,2022,1
553691.08,1028.0,2,1.7,Riverside,0.85,2002,3,0,2020-04-14,Multi-Family,538.61,24,Vintage,3.7,7.25,4,2,2020,0
932416.22,2926.0,3,3.1,Hillside,0.95,1997,2,0,2023-09-26,Single Family,318.6658304853042,29,Vintage,6.1,6.75,9,3,2023,0
907906.68,2633.0,5,4.0,Downtown,0.9,1976,0,1,2020-05-11,Condo,344.81833649829093,50,Historic,9.0,6.5,5,2,2020,0
734179.56,2499.0,3,3.4,Industrial,0.4,1995,0,0,2020-11-15,Single Family,293.7893397358944,31,Vintage,6.4,2.0,11,4,2020,1
852986.75,2502.0,4,3.3,Suburbs,0.7,2016,2,0,2022-04-27,Multi-Family,340.92196243005594,10,Modern,7.3,5.5,4,2,2022,0
681651.16,1990.0,3,2.8,Suburbs,0.7,1968,3,1,2020-01-25,Townhouse,342.5382713567839,58,Historic,5.8,8.5,1,1,2020,1
690860.85,1282.0,1,1.6,Downtown,0.9,2021,1,1,2023-12-18,Condo,538.8930187207488,5,Modern,2.6,7.5,12,4,2023,0
776541.31,2060.0,5,4.4,Industrial,0.4,2014,1,1,2021-06-02,Condo,376.9618009708738,12,Modern,9.4,5.0,6,2,2021,0
513519.04,1458.0,1,1.4,Industrial,0.4,2020,1,0,2021-11-15,Single Family,352.2078463648834,6,Modern,2.4,3.0,11,4,2021,0
891116.0,2780.0,5,4.0,Hillside,0.95,1985,2,0,2020-10-03,Single Family,320.54532374100717,41,Vintage,9.0,6.75,10,4,2020,1
592965.24,1339.0,1,1.0,Hillside,0.95,1991,2,0,2021-03-07,Condo,442.84185212845404,35,Vintage,2.0,6.75,3,1,2021,1
768218.37,1742.0,3,2.6,Suburbs,0.7,2016,0,0,2022-07-06,Condo,440.9979161882893,10,Modern,5.6,3.5,7,3,2022,0
817359.62,2330.0,5,3.7,Industrial,0.4,2018,1,1,2020-03-31,Condo,350.7981201716738,8,Modern,8.7,5.0,3,1,2020,0
701653.43,1549.0,5,3.5,Riverside,0.85,1998,1,1,2020-03-01,Multi-Family,452.9718721755972,28,Vintage,8.5,7.25,3,1,2020,1
604838.86,1342.0,2,1.9,Hillside,0.95,1986,3,0,2020-11-30,Condo,450.6995976154993,40,Vintage,3.9,7.75,11,4,2020,0
721328.02,2194.0,2,2.3,Riverside,0.85,1995,3,0,2021-09-22,Single Family,328.7730264357338,31,Vintage,4.3,7.25,9,3,2021,0
816073.19,2195.0,3,2.9,Suburbs,0.7,2005,2,0,2022-06-17,Townhouse,371.78733029612755,21,Vintage,5.9,5.5,6,2,2022,0
677425.3,1594.0,3,2.6,Riverside,0.85,2012,2,0,2021-09-14,Multi-Family,424.984504391468,14,Modern,5.6,6.25,9,3,2021,0
805165.42,2185.0,2,1.7,Riverside,0.85,2012,2,0,2024-02-06,Condo,368.49675972540047,14,Modern,3.7,6.25,2,1,2024,0
603577.37,841.0,5,3.4,Riverside,0.85,1975,1,0,2020-02-25,Townhouse,717.6900951248514,51,Historic,8.4,5.25,2,1,2020,0
627894.32,874.0,3,1.9,Hillside,0.95,1972,2,0,2023-05-01,Single Family,718.4145537757437,54,Historic,4.9,6.75,5,2,2023,0
714311.06,1425.0,4,2.9,Riverside,0.85,1969,3,0,2022-05-28,Single Family,501.27091929824564,57,Historic,6.9,7.25,5,2,2022,1
719345.6,1829.0,3,2.8,Riverside,0.85,1995,2,0,2021-08-07,Single Family,393.29994532531435,31,Vintage,5.8,6.25,8,3,2021,1
736954.24,2248.0,3,2.4,Suburbs,0.7,1980,2,1,2021-11-09,Townhouse,327.8266192170818,46,Vintage,5.4,7.5,11,4,2021,0
1018868.25,1998.0,5,4.1,Riverside,0.85,2016,1,0,2022-11-15,Townhouse,509.9440690690691,10,Modern,9.1,5.25,11,4,2022,0
883954.97,2686.0,3,3.1,Hillside,0.95,1970,2,0,2023-07-21,Condo,329.09715934475054,56,Historic,6.1,6.75,7,3,2023,0
822629.94,1872.0,4,3.0,Hillside,0.95,2000,1,0,2023-09-13,Townhouse,439.4390705128205,26,Vintage,7.0,5.75,9,3,2023,0
648192.4,1984.0,5,4.1,Industrial,0.4,1988,0,1,2020-01-15,Townhouse,326.7098790322581,38,Vintage,9.1,4.0,1,1,2020,0
574321.29,1197.0,3,2.8,Suburbs,0.7,2012,1,0,2020-10-04,Condo,479.8005764411028,14,Modern,5.8,4.5,10,4,2020,1
762329.05,1985.0,3,2.3,Downtown,0.9,2018,1,0,2022-07-22,Multi-Family,384.0448614609572,8,Modern,5.3,5.5,7,3,2022,0
546236.22,1769.0,1,1.6,Industrial,0.4,1969,3,0,2022-03-24,Single Family,308.7824872809497,57,Historic,2.6,5.0,3,1,2022,0
558205.85,1338.0,2,1.8,Suburbs,0.7,1991,1,0,2022-09-02,Single Family,417.1942077727952,35,Vintage,3.8,4.5,9,3,2022,0
708787.07,2415.0,2,2.5,Industrial,0.4,2022,2,1,2020-02-15,Multi-Family,293.49361076604555,4,New,4.5,6.0,2,1,2020,1
840996.52,3226.0,2,2.1,Hillside,0.95,1952,1,0,2020-03-29,Townhouse,260.6932796032238,74,Historic,4.1,5.75,3,1,2020,1
696771.38,1912.0,3,2.9,Suburbs,0.7,1976,2,0,2021-05-22,Multi-Family,364.4201778242678,50,Historic,5.9,5.5,5,2,2021,1
762434.15,2321.0,3,3.0,Suburbs,0.7,2023,2,0,2020-09-29,Multi-Family,328.4938173201206,3,New,6.0,5.5,9,3,2020,0
815433.24,2552.0,3,2.4,Riverside,0.85,1973,2,0,2023-01-24,Condo,319.527131661442,53,Historic,5.4,6.25,1,1,2023,0
613187.83,1679.0,1,1.6,Suburbs,0.7,1958,0,0,2022-01-21,Townhouse,365.2101429422275,68,Historic,2.6,3.5,1,1,2022,0
635745.86,2179.0,1,1.0,Suburbs,0.7,1951,2,1,2022-12-25,Townhouse,291.76037631941256,75,Historic,2.0,7.5,12,4,2022,1
714621.67,2010.0,3,2.4,Downtown,0.9,1955,3,0,2022-06-15,Single Family,355.53316915422886,71,Historic,5.4,7.5,6,2,2022,0
751322.64,2078.0,3,2.5,Riverside,0.85,2020,1,0,2022-01-20,Condo,361.56046198267563,6,Modern,5.5,5.25,1,1,2022,0
558200.76,1381.0,3,2.4,Suburbs,0.7,1970,1,0,2020-08-05,Townhouse,404.20040550325854,56,Historic,5.4,4.5,8,3,2020,0
713470.63,2019.0,3,2.8,Suburbs,0.7,1978,3,0,2023-12-27,Multi-Family,353.37822189202575,48,Vintage,5.8,6.5,12,4,2023,0
860087.23,2398.0,4,3.4,Downtown,0.9,1962,3,0,2023-08-07,Multi-Family,358.6685696413678,64,Historic,7.4,7.5,8,3,2023,0
1017658.25,3160.0,3,2.5,Downtown,0.9,2018,1,0,2022-12-19,Multi-Family,322.04375,8,Modern,5.5,5.5,12,4,2022,0
960217.44,2767.0,3,2.8,Hillside,0.95,1991,0,0,2023-07-09,Townhouse,347.0247343693531,35,Vintage,5.8,4.75,7,3,2023,1
1072504.22,3722.0,5,3.9,Riverside,0.85,1950,3,0,2022-06-04,Townhouse,288.15266523374527,76,Historic,8.9,7.25,6,2,2022,1
646531.07,1386.0,4,3.2,Downtown,0.9,1969,0,0,2021-02-28,Single Family,466.47263347763345,57,Historic,7.2,4.5,2,1,2021,1
